tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2
Paenibacillus_thiaminolyticus_NRRL_B-4156,Bacteria,rank_2,Paenibacillus_thiaminolyticus_NRRL_B-4156,Root,GH18,Bacteria,Paenibacillus_thiaminolyticus_NRRL_B-4156
Paenibacillus_tianjinensis_TB2019,Bacteria,rank_2,Paenibacillus_tianjinensis_TB2019,Root,GH18,Bacteria,Paenibacillus_tianjinensis_TB2019
Paenibacillus_tritici_PH55-1,Bacteria,rank_2,Paenibacillus_tritici_PH55-1,Root,GH18,Bacteria,Paenibacillus_tritici_PH55-1
Paenibacillus_uliginis_N3/975,Bacteria,rank_2,Paenibacillus_uliginis_N3/975,Root,GH18,Bacteria,Paenibacillus_uliginis_N3/975
Paenibacillus_xylanexedens_PAMC_22703,Bacteria,rank_2,Paenibacillus_xylanexedens_PAMC_22703,Root,GH18,Bacteria,Paenibacillus_xylanexedens_PAMC_22703
Paenibacillus_xylanexedens_Z2-4,Bacteria,rank_2,Paenibacillus_xylanexedens_Z2-4,Root,GH18,Bacteria,Paenibacillus_xylanexedens_Z2-4
Paenibacillus_xylanilyticus_W4,Bacteria,rank_2,Paenibacillus_xylanilyticus_W4,Root,GH18,Bacteria,Paenibacillus_xylanilyticus_W4
Paenibacillus_yonginensis_DCY84,Bacteria,rank_2,Paenibacillus_yonginensis_DCY84,Root,GH18,Bacteria,Paenibacillus_yonginensis_DCY84
Paeniclostridium_sordellii_AM370,Bacteria,rank_2,Paeniclostridium_sordellii_AM370,Root,GH18,Bacteria,Paeniclostridium_sordellii_AM370
Paeniclostridium_sordellii_ATCC_9714,Bacteria,rank_2,Paeniclostridium_sordellii_ATCC_9714,Root,GH18,Bacteria,Paeniclostridium_sordellii_ATCC_9714
Paeniclostridium_sordellii_FL-manatee,Bacteria,rank_2,Paeniclostridium_sordellii_FL-manatee,Root,GH18,Bacteria,Paeniclostridium_sordellii_FL-manatee
Paeniclostridium_sordellii_JGS6382,Bacteria,rank_2,Paeniclostridium_sordellii_JGS6382,Root,GH18,Bacteria,Paeniclostridium_sordellii_JGS6382
Paenisporosarcina_antarctica_CGMCC_1.6503,Bacteria,rank_2,Paenisporosarcina_antarctica_CGMCC_1.6503,Root,GH18,Bacteria,Paenisporosarcina_antarctica_CGMCC_1.6503
Pagrus_major,Eukaryota,rank_2,Pagrus_major,Root,GH18,Eukaryota,Pagrus_major
Palaemon_carinicauda,Eukaryota,rank_2,Palaemon_carinicauda,Root,GH18,Eukaryota,Palaemon_carinicauda
Palpita_vitrealis_nucleopolyhedrovirus,Viruses,rank_2,Palpita_vitrealis_nucleopolyhedrovirus,Root,GH18,Viruses,Palpita_vitrealis_nucleopolyhedrovirus
Paludibacter_propionicigenes_WB4,Bacteria,rank_2,Paludibacter_propionicigenes_WB4,Root,GH18,Bacteria,Paludibacter_propionicigenes_WB4
Paludibaculum_fermentans_P105,Bacteria,rank_2,Paludibaculum_fermentans_P105,Root,GH18,Bacteria,Paludibaculum_fermentans_P105
Paludisphaera_borealis_PX4,Bacteria,rank_2,Paludisphaera_borealis_PX4,Root,GH18,Bacteria,Paludisphaera_borealis_PX4
Pan_troglodytes,Eukaryota,rank_2,Pan_troglodytes,Root,GH18,Eukaryota,Pan_troglodytes
Panacibacter_ginsenosidivorans_Gsoil1550,Bacteria,rank_2,Panacibacter_ginsenosidivorans_Gsoil1550,Root,GH18,Bacteria,Panacibacter_ginsenosidivorans_Gsoil1550
Pandalus_japonicus,Eukaryota,rank_2,Pandalus_japonicus,Root,GH18,Eukaryota,Pandalus_japonicus
Pandoraea_apista_AU2161,Bacteria,rank_2,Pandoraea_apista_AU2161,Root,GH18,Bacteria,Pandoraea_apista_AU2161
Pandoraea_apista_DSM_16535,Bacteria,rank_2,Pandoraea_apista_DSM_16535,Root,GH18,Bacteria,Pandoraea_apista_DSM_16535
Pandoraea_apista_FDAARGOS_126,Bacteria,rank_2,Pandoraea_apista_FDAARGOS_126,Root,GH18,Bacteria,Pandoraea_apista_FDAARGOS_126
Pandoraea_commovens_LB-19-202-79,Bacteria,rank_2,Pandoraea_commovens_LB-19-202-79,Root,GH18,Bacteria,Pandoraea_commovens_LB-19-202-79
Pandoraea_fibrosis_6399,Bacteria,rank_2,Pandoraea_fibrosis_6399,Root,GH18,Bacteria,Pandoraea_fibrosis_6399
Pandoraea_oxalativorans_DSM_23570,Bacteria,rank_2,Pandoraea_oxalativorans_DSM_23570,Root,GH18,Bacteria,Pandoraea_oxalativorans_DSM_23570
Pandoraea_pulmonicola_DSM_16583,Bacteria,rank_2,Pandoraea_pulmonicola_DSM_16583,Root,GH18,Bacteria,Pandoraea_pulmonicola_DSM_16583
Pandoraea_sputorum_NCTC13161,Bacteria,rank_2,Pandoraea_sputorum_NCTC13161,Root,GH18,Bacteria,Pandoraea_sputorum_NCTC13161
Pandoraea_vervacti_NS15,Bacteria,rank_2,Pandoraea_vervacti_NS15,Root,GH18,Bacteria,Pandoraea_vervacti_NS15
Panonychus_citri,Eukaryota,rank_2,Panonychus_citri,Root,GH18,Eukaryota,Panonychus_citri
Pantoea_ananatis_FDAARGOS_680,Bacteria,rank_2,Pantoea_ananatis_FDAARGOS_680,Root,GH18,Bacteria,Pantoea_ananatis_FDAARGOS_680
Pantoea_cypripedii_NE1,Bacteria,rank_2,Pantoea_cypripedii_NE1,Root,GH18,Bacteria,Pantoea_cypripedii_NE1
Pantoea_sp._At-9b,Bacteria,rank_2,Pantoea_sp._At-9b,Root,GH18,Bacteria,Pantoea_sp._At-9b
Pantoea_sp._MSR2,Bacteria,rank_2,Pantoea_sp._MSR2,Root,GH18,Bacteria,Pantoea_sp._MSR2
Papilio_polytes,Eukaryota,rank_2,Papilio_polytes,Root,GH18,Eukaryota,Papilio_polytes
Papilio_xuthus,Eukaryota,rank_2,Papilio_xuthus,Root,GH18,Eukaryota,Papilio_xuthus
Papio_anubis,Eukaryota,rank_2,Papio_anubis,Root,GH18,Eukaryota,Papio_anubis
Paraburkholderia_aromaticivorans,Bacteria,rank_2,Paraburkholderia_aromaticivorans,Root,GH18,Bacteria,Paraburkholderia_aromaticivorans
Paraburkholderia_dioscoreae_isolate_PDMSB31,Bacteria,rank_2,Paraburkholderia_dioscoreae_isolate_PDMSB31,Root,GH18,Bacteria,Paraburkholderia_dioscoreae_isolate_PDMSB31
Paraburkholderia_edwinii_Pe01,Bacteria,rank_2,Paraburkholderia_edwinii_Pe01,Root,GH18,Bacteria,Paraburkholderia_edwinii_Pe01
Paraburkholderia_sp._SOS3,Bacteria,rank_2,Paraburkholderia_sp._SOS3,Root,GH18,Bacteria,Paraburkholderia_sp._SOS3
Paraburkholderia_xenovorans_LB400,Bacteria,rank_2,Paraburkholderia_xenovorans_LB400,Root,GH18,Bacteria,Paraburkholderia_xenovorans_LB400
Paracholeplasma_brassicae_O502,Bacteria,rank_2,Paracholeplasma_brassicae_O502,Root,GH18,Bacteria,Paracholeplasma_brassicae_O502
Paraclostridium_bifermentans_Cbm,Bacteria,rank_2,Paraclostridium_bifermentans_Cbm,Root,GH18,Bacteria,Paraclostridium_bifermentans_Cbm
Paraclostridium_bifermentans_DSM_14991,Bacteria,rank_2,Paraclostridium_bifermentans_DSM_14991,Root,GH18,Bacteria,Paraclostridium_bifermentans_DSM_14991
Paraclostridium_bifermentans_HD0315_2,Bacteria,rank_2,Paraclostridium_bifermentans_HD0315_2,Root,GH18,Bacteria,Paraclostridium_bifermentans_HD0315_2
Paracoccidioides_brasiliensis_ATCC-MYA-826_/_Pb01,Eukaryota,rank_2,Paracoccidioides_brasiliensis_ATCC-MYA-826_/_Pb01,Root,GH18,Eukaryota,Paracoccidioides_brasiliensis_ATCC-MYA-826_/_Pb01
Paraflavitalea_soli_5GH32-13,Bacteria,rank_2,Paraflavitalea_soli_5GH32-13,Root,GH18,Bacteria,Paraflavitalea_soli_5GH32-13
Parageobacillus_caldoxylosilyticus_ER4B,Bacteria,rank_2,Parageobacillus_caldoxylosilyticus_ER4B,Root,GH18,Bacteria,Parageobacillus_caldoxylosilyticus_ER4B
Parageobacillus_sp._KH3-4,Bacteria,rank_2,Parageobacillus_sp._KH3-4,Root,GH18,Bacteria,Parageobacillus_sp._KH3-4
Parageobacillus_thermoglucosidasius_23.6,Bacteria,rank_2,Parageobacillus_thermoglucosidasius_23.6,Root,GH18,Bacteria,Parageobacillus_thermoglucosidasius_23.6
Parageobacillus_thermoglucosidasius_BH4-1,Bacteria,rank_2,Parageobacillus_thermoglucosidasius_BH4-1,Root,GH18,Bacteria,Parageobacillus_thermoglucosidasius_BH4-1
Parageobacillus_thermoglucosidasius_C56-YS93,Bacteria,rank_2,Parageobacillus_thermoglucosidasius_C56-YS93,Root,GH18,Bacteria,Parageobacillus_thermoglucosidasius_C56-YS93
Parageobacillus_toebii_NBRC_107807_DSM_14590,Bacteria,rank_2,Parageobacillus_toebii_NBRC_107807_DSM_14590,Root,GH18,Bacteria,Parageobacillus_toebii_NBRC_107807_DSM_14590
Paralichthys_olivaceus,Eukaryota,rank_2,Paralichthys_olivaceus,Root,GH18,Eukaryota,Paralichthys_olivaceus
Paramecium_bursaria_Chlorella_virus_1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_1
Paramecium_bursaria_Chlorella_virus_AN69C,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_AN69C,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_AN69C
Paramecium_bursaria_Chlorella_virus_AP110A,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_AP110A,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_AP110A
Paramecium_bursaria_Chlorella_virus_AR158,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_AR158,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_AR158
Paramecium_bursaria_Chlorella_virus_Can18-4,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_Can18-4,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_Can18-4
Paramecium_bursaria_Chlorella_virus_CVB-1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_CVB-1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_CVB-1
Paramecium_bursaria_Chlorella_virus_CVG-1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_CVG-1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_CVG-1
Paramecium_bursaria_Chlorella_virus_CviKI,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_CviKI,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_CviKI
Paramecium_bursaria_Chlorella_virus_CVM-1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_CVM-1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_CVM-1
Paramecium_bursaria_Chlorella_virus_CvsA1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_CvsA1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_CvsA1
Paramecium_bursaria_Chlorella_virus_CZ-2,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_CZ-2,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_CZ-2
Paramecium_bursaria_Chlorella_virus_FR483,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_FR483,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_FR483
Paramecium_bursaria_Chlorella_virus_Fr5L,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_Fr5L,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_Fr5L
Paramecium_bursaria_Chlorella_virus_IL-3A,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_IL-3A,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_IL-3A
Paramecium_bursaria_Chlorella_virus_IL-5-2s1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_IL-5-2s1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_IL-5-2s1
Paramecium_bursaria_Chlorella_virus_KS1B,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_KS1B,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_KS1B
Paramecium_bursaria_Chlorella_virus_MA-1D,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_MA-1D,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_MA-1D
Paramecium_bursaria_chlorella_virus_MT325,Viruses,rank_2,Paramecium_bursaria_chlorella_virus_MT325,Root,GH18,Viruses,Paramecium_bursaria_chlorella_virus_MT325
Paramecium_bursaria_Chlorella_virus_NE-JV-1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_NE-JV-1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_NE-JV-1
Paramecium_bursaria_Chlorella_virus_NE-JV-4,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_NE-JV-4,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_NE-JV-4
Paramecium_bursaria_Chlorella_virus_NW665.2,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_NW665.2,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_NW665.2
Paramecium_bursaria_Chlorella_virus_NYs1,Viruses,rank_2,Paramecium_bursaria_Chlorella_virus_NYs1,Root,GH18,Viruses,Paramecium_bursaria_Chlorella_virus_NYs1
Paraoerskovia_marina_DSM_22126,Bacteria,rank_2,Paraoerskovia_marina_DSM_22126,Root,GH18,Bacteria,Paraoerskovia_marina_DSM_22126
Parapristipoma_trilineatum,Eukaryota,rank_2,Parapristipoma_trilineatum,Root,GH18,Eukaryota,Parapristipoma_trilineatum
Parasacculina_yatsui,Eukaryota,rank_2,Parasacculina_yatsui,Root,GH18,Eukaryota,Parasacculina_yatsui
Parasedimentitalea_marina_W43,Bacteria,rank_2,Parasedimentitalea_marina_W43,Root,GH18,Bacteria,Parasedimentitalea_marina_W43
Parastagonospora_nodorum_SN15,Eukaryota,rank_2,Parastagonospora_nodorum_SN15,Root,GH18,Eukaryota,Parastagonospora_nodorum_SN15
Parvicella_tangerina_AS29M-1,Bacteria,rank_2,Parvicella_tangerina_AS29M-1,Root,GH18,Bacteria,Parvicella_tangerina_AS29M-1
Paucibacter_sp._KCTC_42545,Bacteria,rank_2,Paucibacter_sp._KCTC_42545,Root,GH18,Bacteria,Paucibacter_sp._KCTC_42545
Pecoramyces_ruminantium_C1A,Eukaryota,rank_2,Pecoramyces_ruminantium_C1A,Root,GH18,Eukaryota,Pecoramyces_ruminantium_C1A
Pectobacterium_sp._SCC3193,Bacteria,rank_2,Pectobacterium_sp._SCC3193,Root,GH18,Bacteria,Pectobacterium_sp._SCC3193
Pediococcus_acidilactici_BCC1,Bacteria,rank_2,Pediococcus_acidilactici_BCC1,Root,GH18,Bacteria,Pediococcus_acidilactici_BCC1
Pediococcus_acidilactici_CACC_537,Bacteria,rank_2,Pediococcus_acidilactici_CACC_537,Root,GH18,Bacteria,Pediococcus_acidilactici_CACC_537
Pediococcus_acidilactici_CITKHZ7,Bacteria,rank_2,Pediococcus_acidilactici_CITKHZ7,Root,GH18,Bacteria,Pediococcus_acidilactici_CITKHZ7
Pediococcus_acidilactici_HN9,Bacteria,rank_2,Pediococcus_acidilactici_HN9,Root,GH18,Bacteria,Pediococcus_acidilactici_HN9
Pediococcus_acidilactici_JQII-5,Bacteria,rank_2,Pediococcus_acidilactici_JQII-5,Root,GH18,Bacteria,Pediococcus_acidilactici_JQII-5
Pediococcus_acidilactici_loliI_FS10,Bacteria,rank_2,Pediococcus_acidilactici_loliI_FS10,Root,GH18,Bacteria,Pediococcus_acidilactici_loliI_FS10
Pediococcus_acidilactici_PMC202,Bacteria,rank_2,Pediococcus_acidilactici_PMC202,Root,GH18,Bacteria,Pediococcus_acidilactici_PMC202
Pediococcus_acidilactici_SRCM100313,Bacteria,rank_2,Pediococcus_acidilactici_SRCM100313,Root,GH18,Bacteria,Pediococcus_acidilactici_SRCM100313
Pediococcus_acidilactici_SRCM210477,Bacteria,rank_2,Pediococcus_acidilactici_SRCM210477,Root,GH18,Bacteria,Pediococcus_acidilactici_SRCM210477
Pedobacter_cryoconitis_PAMC_27485,Bacteria,rank_2,Pedobacter_cryoconitis_PAMC_27485,Root,GH18,Bacteria,Pedobacter_cryoconitis_PAMC_27485
Pedobacter_endophyticus_JBR3-12,Bacteria,rank_2,Pedobacter_endophyticus_JBR3-12,Root,GH18,Bacteria,Pedobacter_endophyticus_JBR3-12
Pedobacter_ginsengisoli_T01R-27,Bacteria,rank_2,Pedobacter_ginsengisoli_T01R-27,Root,GH18,Bacteria,Pedobacter_ginsengisoli_T01R-27
Pedobacter_mucosus_Q8-18,Bacteria,rank_2,Pedobacter_mucosus_Q8-18,Root,GH18,Bacteria,Pedobacter_mucosus_Q8-18
Pedobacter_roseus_KACC_11594,Bacteria,rank_2,Pedobacter_roseus_KACC_11594,Root,GH18,Bacteria,Pedobacter_roseus_KACC_11594
Pedobacter_sp._D749,Bacteria,rank_2,Pedobacter_sp._D749,Root,GH18,Bacteria,Pedobacter_sp._D749
Pedobacter_sp._G11,Bacteria,rank_2,Pedobacter_sp._G11,Root,GH18,Bacteria,Pedobacter_sp._G11
Pedobacter_sp._HDW13,Bacteria,rank_2,Pedobacter_sp._HDW13,Root,GH18,Bacteria,Pedobacter_sp._HDW13
Pedobacter_sp._KBS0701,Bacteria,rank_2,Pedobacter_sp._KBS0701,Root,GH18,Bacteria,Pedobacter_sp._KBS0701
Pedobacter_sp._PACM_27299,Bacteria,rank_2,Pedobacter_sp._PACM_27299,Root,GH18,Bacteria,Pedobacter_sp._PACM_27299
Pedobacter_sp._PAMC26386,Bacteria,rank_2,Pedobacter_sp._PAMC26386,Root,GH18,Bacteria,Pedobacter_sp._PAMC26386
Pedobacter_sp._SW-16,Bacteria,rank_2,Pedobacter_sp._SW-16,Root,GH18,Bacteria,Pedobacter_sp._SW-16
Pedobacter_steynii_DX4,Bacteria,rank_2,Pedobacter_steynii_DX4,Root,GH18,Bacteria,Pedobacter_steynii_DX4
Pelosinus_fermentans_JBW45,Bacteria,rank_2,Pelosinus_fermentans_JBW45,Root,GH18,Bacteria,Pelosinus_fermentans_JBW45
Pelosinus_sp._UFO1,Bacteria,rank_2,Pelosinus_sp._UFO1,Root,GH18,Bacteria,Pelosinus_sp._UFO1
Peltaster_fructicola_LNHT1506,Eukaryota,rank_2,Peltaster_fructicola_LNHT1506,Root,GH18,Eukaryota,Peltaster_fructicola_LNHT1506
Penaeus_chinensis,Eukaryota,rank_2,Penaeus_chinensis,Root,GH18,Eukaryota,Penaeus_chinensis
Penaeus_japonicus,Eukaryota,rank_2,Penaeus_japonicus,Root,GH18,Eukaryota,Penaeus_japonicus
Penaeus_merguiensis,Eukaryota,rank_2,Penaeus_merguiensis,Root,GH18,Eukaryota,Penaeus_merguiensis
Penaeus_monodon,Eukaryota,rank_2,Penaeus_monodon,Root,GH18,Eukaryota,Penaeus_monodon
Penaeus_vannamei,Eukaryota,rank_2,Penaeus_vannamei,Root,GH18,Eukaryota,Penaeus_vannamei
Penicillium_digitatum_PdW03,Eukaryota,rank_2,Penicillium_digitatum_PdW03,Root,GH18,Eukaryota,Penicillium_digitatum_PdW03
Penicillium_oxalicum_HP7-1,Eukaryota,rank_2,Penicillium_oxalicum_HP7-1,Root,GH18,Eukaryota,Penicillium_oxalicum_HP7-1
Penicillium_rubens_Wisconsin_54-1255,Eukaryota,rank_2,Penicillium_rubens_Wisconsin_54-1255,Root,GH18,Eukaryota,Penicillium_rubens_Wisconsin_54-1255
Pennahia_argentata,Eukaryota,rank_2,Pennahia_argentata,Root,GH18,Eukaryota,Pennahia_argentata
Peptoclostridium_acidaminophilum_DSM_3953,Bacteria,rank_2,Peptoclostridium_acidaminophilum_DSM_3953,Root,GH18,Bacteria,Peptoclostridium_acidaminophilum_DSM_3953
Peptoniphilus_harei_FDAARGOS_1012,Bacteria,rank_2,Peptoniphilus_harei_FDAARGOS_1012,Root,GH18,Bacteria,Peptoniphilus_harei_FDAARGOS_1012
Peptoniphilus_harei_FDAARGOS_1136,Bacteria,rank_2,Peptoniphilus_harei_FDAARGOS_1136,Root,GH18,Bacteria,Peptoniphilus_harei_FDAARGOS_1136
Peptoniphilus_ivorii_NCTC13079,Bacteria,rank_2,Peptoniphilus_ivorii_NCTC13079,Root,GH18,Bacteria,Peptoniphilus_ivorii_NCTC13079
Peptoniphilus_sp._ING2-D1G,Bacteria,rank_2,Peptoniphilus_sp._ING2-D1G,Root,GH18,Bacteria,Peptoniphilus_sp._ING2-D1G
Peptoniphilus_sp._SAHP1,Bacteria,rank_2,Peptoniphilus_sp._SAHP1,Root,GH18,Bacteria,Peptoniphilus_sp._SAHP1
Peribacillus_asahii_CK1,Bacteria,rank_2,Peribacillus_asahii_CK1,Root,GH18,Bacteria,Peribacillus_asahii_CK1
Peribacillus_asahii_CMF4,Bacteria,rank_2,Peribacillus_asahii_CMF4,Root,GH18,Bacteria,Peribacillus_asahii_CMF4
Peribacillus_asahii_KF4,Bacteria,rank_2,Peribacillus_asahii_KF4,Root,GH18,Bacteria,Peribacillus_asahii_KF4
Peribacillus_asahii_OM18,Bacteria,rank_2,Peribacillus_asahii_OM18,Root,GH18,Bacteria,Peribacillus_asahii_OM18
Peribacillus_butanolivorans_KJ40,Bacteria,rank_2,Peribacillus_butanolivorans_KJ40,Root,GH18,Bacteria,Peribacillus_butanolivorans_KJ40
Peribacillus_butanolivorans_PHB-7a,Bacteria,rank_2,Peribacillus_butanolivorans_PHB-7a,Root,GH18,Bacteria,Peribacillus_butanolivorans_PHB-7a
Peribacillus_frigoritolerans_CK6,Bacteria,rank_2,Peribacillus_frigoritolerans_CK6,Root,GH18,Bacteria,Peribacillus_frigoritolerans_CK6
Peribacillus_frigoritolerans_HMB20428,Bacteria,rank_2,Peribacillus_frigoritolerans_HMB20428,Root,GH18,Bacteria,Peribacillus_frigoritolerans_HMB20428
Peribacillus_frigoritolerans_JHS1,Bacteria,rank_2,Peribacillus_frigoritolerans_JHS1,Root,GH18,Bacteria,Peribacillus_frigoritolerans_JHS1
Peribacillus_frigoritolerans_KF19,Bacteria,rank_2,Peribacillus_frigoritolerans_KF19,Root,GH18,Bacteria,Peribacillus_frigoritolerans_KF19
Peribacillus_frigoritolerans_KF3,Bacteria,rank_2,Peribacillus_frigoritolerans_KF3,Root,GH18,Bacteria,Peribacillus_frigoritolerans_KF3
Peribacillus_frigoritolerans_Q2H1,Bacteria,rank_2,Peribacillus_frigoritolerans_Q2H1,Root,GH18,Bacteria,Peribacillus_frigoritolerans_Q2H1
Peribacillus_frigoritolerans_ZB201705,Bacteria,rank_2,Peribacillus_frigoritolerans_ZB201705,Root,GH18,Bacteria,Peribacillus_frigoritolerans_ZB201705
Peribacillus_muralis_G25-68,Bacteria,rank_2,Peribacillus_muralis_G25-68,Root,GH18,Bacteria,Peribacillus_muralis_G25-68
Peribacillus_psychrosaccharolyticus_FDAARGOS_1161,Bacteria,rank_2,Peribacillus_psychrosaccharolyticus_FDAARGOS_1161,Root,GH18,Bacteria,Peribacillus_psychrosaccharolyticus_FDAARGOS_1161
Peribacillus_simplex_NBRC_15720_=_DSM_1321,Bacteria,rank_2,Peribacillus_simplex_NBRC_15720_=_DSM_1321,Root,GH18,Bacteria,Peribacillus_simplex_NBRC_15720_=_DSM_1321
Peribacillus_simplex_SH-B26,Bacteria,rank_2,Peribacillus_simplex_SH-B26,Root,GH18,Bacteria,Peribacillus_simplex_SH-B26
Peridroma_alphabaculovirus,Viruses,rank_2,Peridroma_alphabaculovirus,Root,GH18,Viruses,Peridroma_alphabaculovirus
Perigonia_lusca_single_nucleopolyhedrovirus,Viruses,rank_2,Perigonia_lusca_single_nucleopolyhedrovirus,Root,GH18,Viruses,Perigonia_lusca_single_nucleopolyhedrovirus
Periplaneta_americana,Eukaryota,rank_2,Periplaneta_americana,Root,GH18,Eukaryota,Periplaneta_americana
Permianibacter_aggregans_HW001,Bacteria,rank_2,Permianibacter_aggregans_HW001,Root,GH18,Bacteria,Permianibacter_aggregans_HW001
Peronospora_effusa,Eukaryota,rank_2,Peronospora_effusa,Root,GH18,Eukaryota,Peronospora_effusa
Peterkaempfera_bronchialis_DSM_106435,Bacteria,rank_2,Peterkaempfera_bronchialis_DSM_106435,Root,GH18,Bacteria,Peterkaempfera_bronchialis_DSM_106435
Petrocella_atlantisensis_70B-A,Bacteria,rank_2,Petrocella_atlantisensis_70B-A,Root,GH18,Bacteria,Petrocella_atlantisensis_70B-A
Phaedon_cochleariae,Eukaryota,rank_2,Phaedon_cochleariae,Root,GH18,Eukaryota,Phaedon_cochleariae
Phaeobacter_gallaeciensis_DSM_26640,Bacteria,rank_2,Phaeobacter_gallaeciensis_DSM_26640,Root,GH18,Bacteria,Phaeobacter_gallaeciensis_DSM_26640
Phaeobacter_inhibens_2.10,Bacteria,rank_2,Phaeobacter_inhibens_2.10,Root,GH18,Bacteria,Phaeobacter_inhibens_2.10
Phaeobacter_inhibens_DOK1-1,Bacteria,rank_2,Phaeobacter_inhibens_DOK1-1,Root,GH18,Bacteria,Phaeobacter_inhibens_DOK1-1
Phaeobacter_inhibens_M619,Bacteria,rank_2,Phaeobacter_inhibens_M619,Root,GH18,Bacteria,Phaeobacter_inhibens_M619
Phaeobacter_inhibens_M623,Bacteria,rank_2,Phaeobacter_inhibens_M623,Root,GH18,Bacteria,Phaeobacter_inhibens_M623
Phaeobacter_inhibens_M624,Bacteria,rank_2,Phaeobacter_inhibens_M624,Root,GH18,Bacteria,Phaeobacter_inhibens_M624
Phaeobacter_inhibens_M626,Bacteria,rank_2,Phaeobacter_inhibens_M626,Root,GH18,Bacteria,Phaeobacter_inhibens_M626
Phaeobacter_inhibens_M627,Bacteria,rank_2,Phaeobacter_inhibens_M627,Root,GH18,Bacteria,Phaeobacter_inhibens_M627
Phaeobacter_inhibens_M628,Bacteria,rank_2,Phaeobacter_inhibens_M628,Root,GH18,Bacteria,Phaeobacter_inhibens_M628
Phaeobacter_inhibens_M636,Bacteria,rank_2,Phaeobacter_inhibens_M636,Root,GH18,Bacteria,Phaeobacter_inhibens_M636
Phaeobacter_inhibens_M643,Bacteria,rank_2,Phaeobacter_inhibens_M643,Root,GH18,Bacteria,Phaeobacter_inhibens_M643
Phaeobacter_inhibens_M644,Bacteria,rank_2,Phaeobacter_inhibens_M644,Root,GH18,Bacteria,Phaeobacter_inhibens_M644
Phaeobacter_inhibens_M646,Bacteria,rank_2,Phaeobacter_inhibens_M646,Root,GH18,Bacteria,Phaeobacter_inhibens_M646
Phaeobacter_inhibens_P10,Bacteria,rank_2,Phaeobacter_inhibens_P10,Root,GH18,Bacteria,Phaeobacter_inhibens_P10
Phaeobacter_inhibens_P24,Bacteria,rank_2,Phaeobacter_inhibens_P24,Root,GH18,Bacteria,Phaeobacter_inhibens_P24
Phaeobacter_inhibens_P48,Bacteria,rank_2,Phaeobacter_inhibens_P48,Root,GH18,Bacteria,Phaeobacter_inhibens_P48
Phaeobacter_inhibens_P54,Bacteria,rank_2,Phaeobacter_inhibens_P54,Root,GH18,Bacteria,Phaeobacter_inhibens_P54
Phaeobacter_inhibens_P70,Bacteria,rank_2,Phaeobacter_inhibens_P70,Root,GH18,Bacteria,Phaeobacter_inhibens_P70
Phaeobacter_inhibens_P88,Bacteria,rank_2,Phaeobacter_inhibens_P88,Root,GH18,Bacteria,Phaeobacter_inhibens_P88
Phaeobacter_sp._LSS9,Bacteria,rank_2,Phaeobacter_sp._LSS9,Root,GH18,Bacteria,Phaeobacter_sp._LSS9
