genome	taxonomy	completeness	contamination
Bog.Labelled.R2.T1.F2.trimmomatic.megahit_bin.30_91.40_3.45	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	91.40	3.45
Bog.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.66_83.71_2.99	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__	83.71	2.99
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.68_76.77_4.03	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__PALSA-1152;s__	76.77	4.03
Bog.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.37_86.52_3.30	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	86.52	3.30
Bog.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.110_95.11_2.37	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	95.11	2.37
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.24_83.75_0.50	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__Telmatospirillum;s__	83.75	0.50
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.35_87.51_3.70	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	87.51	3.70
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.72_81.03_1.72	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__	81.03	1.72
Bog.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.10_78.65_6.67	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__;s__	78.65	6.67
Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.94_90.72_4.59	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	90.72	4.59
Fen.Labelled.R2.T1.F2.trimmomatic.megahit_bin.33_75.70_4.00	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp003162655	75.70	4.00
Bog.Labelled.R1.T1.F2.trimmomatic.megahit_bin.5_79.74_4.96	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	79.74	4.96
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.62_70.49_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	70.49	1.72
Palsa.Labelled.R2.T3.F1.trimmomatic.megahit_bin.3_85.74_8.46	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	85.74	8.46
Palsa.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.85_77.26_2.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__	77.26	2.17
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.100_71.51_2.49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	71.51	2.49
Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.31_88.20_0.57	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__;s__	88.20	0.57
Palsa.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.100_94.21_1.50	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	94.21	1.50
Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.129_79.40_3.55	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003139955	79.40	3.55
Palsa.Labelled.R2.T3.F1.trimmomatic.megahit_bin.81_97.19_0.78	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	97.19	0.78
Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.62_79.19_2.76	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	79.19	2.76
Bog.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.107_94.75_1.68	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__	94.75	1.68
Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.4_76.39_0.68	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__SM23-39;g__;s__	76.39	0.68
Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.115_97.54_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__UBA1941;s__UBA1941 sp003165135	97.54	0.99
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.10_79.41_4.91	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	79.41	4.91
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.62_94.38_4.73	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	94.38	4.73
Palsa.Unlabelled.R2.T2.F1.trimmomatic.metaspades_bin.75_72.43_1.14	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	72.43	1.14
Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.1_97.85_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	97.85	0.54
Bog.None.R3.T0.trimmomatic.megahit_bin.220_91.11_2.74	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	91.11	2.74
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.57_89.00_4.45	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-935;s__	89.00	4.45
Bog.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.143_91.54_0.09	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	91.54	0.09
Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.10_80.62_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	80.62	1.72
Bog.Labelled.R2.T2.F1.JGI.BFC.metaspades_bin.26_76.51_1.12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	76.51	1.12
Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.7_86.90_3.87	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__PALSA-1152;s__	86.90	3.87
Palsa.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.4_70.38_5.33	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	70.38	5.33
Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.107_97.30_5.23	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	97.30	5.23
Palsa.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.34_88.20_1.13	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__	88.20	1.13
Palsa.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.58_96.60_3.67	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	96.60	3.67
Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.55_79.25_7.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	79.25	7.96
Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.22_96.55_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__UBA1941;s__UBA1941 sp003165135	96.55	0.99
Palsa.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.58_73.21_0.00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	73.21	0.00
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.75_93.42_3.95	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	93.42	3.95
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.122_84.73_5.09	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Palsa-1515;s__	84.73	5.09
Bog.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.60_71.44_2.76	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	71.44	2.76
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.16_92.05_3.45	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	92.05	3.45
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.53_94.77_3.45	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	94.77	3.45
Bog.Unlabelled.R1.T1.F3.trimmomatic.metaspades_bin.36_78.99_2.48	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__	78.99	2.48
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.54_71.77_1.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__	71.77	1.61
Palsa.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.26_93.53_3.95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__	93.53	3.95
Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.75_72.56_5.80	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	72.56	5.80
Palsa.Labelled.R3.T3.F2.trimmomatic.megahit_bin.90_95.93_0.00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7366;f__UBA7366;g__;s__	95.93	0.00
Fen.Unlabelled.R2.T1.F2.trimmomatic.megahit_bin.42_86.82_4.55	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA6107;s__UBA6107 sp003158355	86.82	4.55
Palsa.Labelled.R3.T2.F2.trimmomatic.megahit_bin.95_93.56_1.77	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__;s__	93.56	1.77
Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.22_82.07_0.00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	82.07	0.00
Bog.Unlabelled.R2.T1.F3.trimmomatic.metaspades_bin.159_82.36_2.93	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001519065	82.36	2.93
Fen.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.37_71.42_0.05	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	71.42	0.05
Fen.Labelled.R1.T3.F3.trimmomatic.megahit_bin.60_81.51_1.41	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	81.51	1.41
Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.40_85.25_0.00	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1585;s__	85.25	0.00
Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.127_87.74_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	87.74	0.00
Palsa.Unlabelled.R2.T2.F3.trimmomatic.megahit_bin.45_80.77_3.42	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003156635	80.77	3.42
Bog.Labelled.R2.T1.F3.trimmomatic.metaspades_bin.74_93.12_1.40	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Glaciihabitans;s__	93.12	1.40
Palsa.Labelled.R2.T2.F2.trimmomatic.megahit_bin.57_82.70_0.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__;s__	82.70	0.61
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.211_84.38_6.90	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-113;s__	84.38	6.90
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.39_97.96_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	97.96	0.54
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__	90.06	2.84
Bog.Labelled.R3.T1.F1.trimmomatic.megahit_bin.33_97.58_1.43	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	97.58	1.43
Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.297_98.29_1.57	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	98.29	1.57
Bog.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.75_71.98_0.97	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	71.98	0.97
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.10_80.68_2.40	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	80.68	2.40
Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.26_95.57_1.84	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1794;s__	95.57	1.84
Bog.None.R1.T0.trimmomatic.megahit_bin.180_92.06_4.80	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	92.06	4.80
Palsa.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.50_98.35_1.16	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	98.35	1.16
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.109_79.84_0.00	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003133125	79.84	0.00
Fen.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.26_74.00_1.10	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__;s__	74.00	1.10
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.66_86.31_6.44	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__	86.31	6.44
Palsa.Labelled.R3.T3.F2.trimmomatic.metaspades_bin.41_70.60_3.16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__	70.60	3.16
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.141_90.83_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	90.83	0.00
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.99_84.38_3.70	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__;s__	84.38	3.70
Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.187_80.12_4.27	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	80.12	4.27
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.64_88.83_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__	88.83	0.54
Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.59_73.01_2.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	73.01	2.17
Bog.Labelled.R1.T3.F2.trimmomatic.megahit_bin.35_87.59_4.76	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003139955	87.59	4.76
Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.69_90.04_9.07	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	90.04	9.07
Palsa.Labelled.R3.T3.F2.trimmomatic.megahit_bin.13_80.76_2.08	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	80.76	2.08
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.72_76.95_1.88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__	76.95	1.88
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.82_80.17_4.70	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	80.17	4.70
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.6_97.14_5.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	97.14	5.33
Bog.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.44_78.04_8.78	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003133815	78.04	8.78
Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.75_90.83_3.42	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__	90.83	3.42
Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.2_85.61_4.48	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	85.61	4.48
Bog.None.R2.T0.JGI.BFC.metaspades_bin.201_94.78_1.81	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-105;s__	94.78	1.81
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.342_72.37_1.39	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__;s__	72.37	1.39
Bog.None.R2.T0.trimmomatic.megahit_bin.172_89.77_1.45	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__	89.77	1.45
Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.174_86.24_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	86.24	0.00
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.70_82.79_0.77	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	82.79	0.77
Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.159_90.77_2.42	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	90.77	2.42
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.34_91.13_3.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	91.13	3.92
Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.104_86.11_4.59	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__;s__	86.11	4.59
Fen.Unlabelled.R1.T2.F4.trimmomatic.megahit_bin.64_75.74_4.44	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__PALSA-555;g__;s__	75.74	4.44
Palsa.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.29_98.35_0.58	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	98.35	0.58
Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.107_87.55_2.01	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	87.55	2.01
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.98_72.55_2.13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001519065	72.55	2.13
Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.105_86.66_2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003156635	86.66	2.56
Palsa.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.80_87.90_5.68	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	87.90	5.68
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.41_80.61_4.73	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocella;s__Methylocella sp003162995	80.61	4.73
Palsa.Labelled.R1.T2.F1.trimmomatic.megahit_bin.46_91.88_1.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	91.88	1.83
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.39_81.45_3.42	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003156635	81.45	3.42
Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.15_78.20_7.42	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Vitreoscilla_A;s__	78.20	7.42
Fen.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.70_79.05_1.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__;s__	79.05	1.45
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.173_93.34_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	93.34	1.72
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_85.25_3.25	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	85.25	3.25
Bog.None.R2.T0.trimmomatic.megahit_bin.43_98.26_4.73	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-105;s__	98.26	4.73
Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.15_95.21_5.43	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	95.21	5.43
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.76_90.44_5.99	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	90.44	5.99
Bog.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.91_85.74_9.05	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	85.74	9.05
Palsa.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.71_78.27_1.24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	78.27	1.24
Palsa.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.62_73.08_0.85	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__;s__	73.08	0.85
Bog.None.R3.T0.trimmomatic.megahit_bin.28_95.09_6.85	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__	95.09	6.85
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.25_73.56_6.03	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA11359;g__UBA6065;s__	73.56	6.03
Bog.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.64_93.01_0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__	93.01	0.94
