ko_id	gene_id	taxonomy
K04561	Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.29_95.00_3.12_NODE_7984_length_7467_cov_5.956827_1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__
K04561	Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.129_72.57_2.65_NODE_2852_length_14447_cov_5.279669_5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__
K04561	PKUV01_ENA|PKUV01000120|PKUV01000120.1_66	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003131315
K04561	PKUZ01_ENA|PKUZ01000111|PKUZ01000111.1_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003131315
K04561	PKUZ01_ENA|PKUZ01000111|PKUZ01000111.1_9	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003131315
K04561	PKWE01_ENA|PKWE01000020|PKWE01000020.1_3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__PALSA-1196;s__
K04561	PKWK01_ENA|PKWK01000161|PKWK01000161.1_29	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
K04561	PKWK01_ENA|PKWK01000161|PKWK01000161.1_30	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
K04561	PKWK01_ENA|PKWK01000174|PKWK01000174.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
K04561	PKWK01_ENA|PKWK01000268|PKWK01000268.1_2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
K04561	PKWK01_ENA|PKWK01000268|PKWK01000268.1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
K04561	PKWK01_ENA|PKWK01000411|PKWK01000411.1_5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
K04561	PKWL01_ENA|PKWL01000037|PKWL01000037.1_1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Janthinobacterium;s__Janthinobacterium sp003133225
K04561	PKWL01_ENA|PKWL01000061|PKWL01000061.1_35	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Janthinobacterium;s__Janthinobacterium sp003133225
K04561	PKWL01_ENA|PKWL01000061|PKWL01000061.1_78	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Janthinobacterium;s__Janthinobacterium sp003133225
K04561	PKWM01_ENA|PKWM01000007|PKWM01000007.1_30	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__Rhodoferax sp003133245
K04561	PKWM01_ENA|PKWM01000021|PKWM01000021.1_86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__Rhodoferax sp003133245
K04561	PKWO01_ENA|PKWO01000471|PKWO01000471.1_13	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas sp003132085
K04561	PKWO01_ENA|PKWO01000509|PKWO01000509.1_1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas sp003132085
K04561	PKWO01_ENA|PKWO01000531|PKWO01000531.1_11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas sp003132085
K04561	PKWQ01_ENA|PKWQ01000029|PKWQ01000029.1_12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__PALSA-911;s__PALSA-911 sp003133265
K04561	PKWT01_ENA|PKWT01000337|PKWT01000337.1_1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719 sp003132125
K04561	PKWU01_ENA|PKWU01000045|PKWU01000045.1_49	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003132145
K04561	PKXC01_ENA|PKXC01000066|PKXC01000066.1_11	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus sp003135135
K04561	PKXC01_ENA|PKXC01000240|PKXC01000240.1_3	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus sp003135135
K04561	PKXD01_ENA|PKXD01000085|PKXD01000085.1_8	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003161635
K04561	PKXI01_ENA|PKXI01000017|PKXI01000017.1_14	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003133425
K04561	PKXM01_ENA|PKXM01000821|PKXM01000821.1_12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003133425
K04561	PKXN01_ENA|PKXN01000116|PKXN01000116.1_42	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003152695
K04561	PKXP01_ENA|PKXP01000340|PKXP01000340.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003166875
K04561	PKXP01_ENA|PKXP01000492|PKXP01000492.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003166875
K04561	PKXS01_ENA|PKXS01000017|PKXS01000017.1_20	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003132425
K04561	PKXS01_ENA|PKXS01000093|PKXS01000093.1_1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003132425
K04561	PKYG01_ENA|PKYG01000052|PKYG01000052.1_6	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__PALSA-647;s__PALSA-647 sp003132585
K04561	PKYM01_ENA|PKYM01000043|PKYM01000043.1_9	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__Bog-752;s__Bog-752 sp003132645
K04561	PKYR01_ENA|PKYR01000050|PKYR01000050.1_12	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella_A;s__Dokdonella_A sp003142815
K04561	PKYT01_ENA|PKYT01000028|PKYT01000028.1_69	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003152695
K04561	PKYZ01_ENA|PKYZ01000057|PKYZ01000057.1_5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-159;s__
K04561	PKZF01_ENA|PKZF01000079|PKZF01000079.1_43	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003152695
K04561	PKZW01_ENA|PKZW01000363|PKZW01000363.1_11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003134045
K04561	PLAH01_ENA|PLAH01000127|PLAH01000127.1_32	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003134045
K04561	PLAO01_ENA|PLAO01000067|PLAO01000067.1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003138365
K04561	PLBH01_ENA|PLBH01000201|PLBH01000201.1_10	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1527;s__Bog-1527 sp003155175
K04561	PLBW01_ENA|PLBW01000167|PLBW01000167.1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003135475
K04561	PLCS01_ENA|PLCS01000001|PLCS01000001.1_102	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003134855
K04561	PLDD01_ENA|PLDD01000510|PLDD01000510.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003166875
K04561	PLDD01_ENA|PLDD01000530|PLDD01000530.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__Palsa-89 sp003166875
K04561	PLDG01_ENA|PLDG01000132|PLDG01000132.1_24	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003132425
K04561	PLDG01_ENA|PLDG01000132|PLDG01000132.1_26	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003132425
K04561	PLDK01_ENA|PLDK01000025|PLDK01000025.1_54	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__Binatus sp003135135
K04561	PLDM01_ENA|PLDM01000196|PLDM01000196.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003160215
K04561	PLDM01_ENA|PLDM01000296|PLDM01000296.1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003160215
K04561	PLDM01_ENA|PLDM01000304|PLDM01000304.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003160215
K04561	PLDO01_ENA|PLDO01000615|PLDO01000615.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Solibacter;s__Solibacter sp003136215
K04561	PLDQ01_ENA|PLDQ01000267|PLDQ01000267.1_9	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003133425
K04561	PLDR01_ENA|PLDR01000105|PLDR01000105.1_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003132325
K04561	PLEE01_ENA|PLEE01000099|PLEE01000099.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003151435
K04561	PLEE01_ENA|PLEE01000108|PLEE01000108.1_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003151435
K04561	PLEE01_ENA|PLEE01000339|PLEE01000339.1_2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003151435
K04561	PLEE01_ENA|PLEE01000339|PLEE01000339.1_3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003151435
K04561	PLEH01_ENA|PLEH01000283|PLEH01000283.1_15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium sp003136395
K04561	PLEK01_ENA|PLEK01000617|PLEK01000617.1_1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158395
K04561	PLEK01_ENA|PLEK01000617|PLEK01000617.1_2	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158395
K04561	PLEM01_ENA|PLEM01000118|PLEM01000118.1_3	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Fen-330;s__Fen-330 sp003137035
K04561	PLFQ01_ENA|PLFQ01000025|PLFQ01000025.1_12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003139795
K04561	PLFQ01_ENA|PLFQ01000330|PLFQ01000330.1_13	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003139795
K04561	PLFR01_ENA|PLFR01000095|PLFR01000095.1_18	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003159355
K04561	PLFY01_ENA|PLFY01000226|PLFY01000226.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003138365
K04561	PLGA01_ENA|PLGA01000535|PLGA01000535.1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__BOG-224;s__BOG-224 sp003139735
K04561	PLGM01_ENA|PLGM01000193|PLGM01000193.1_19	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003139795
K04561	PLGR01_ENA|PLGR01000026|PLGR01000026.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003138365
K04561	PLGS01_ENA|PLGS01000092|PLGS01000092.1_39	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003164785
K04561	PLGV01_ENA|PLGV01000105|PLGV01000105.1_12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__Granulicella_A sp003138795
K04561	PLGW01_ENA|PLGW01000031|PLGW01000031.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003161045
K04561	PLHC01_ENA|PLHC01000094|PLHC01000094.1_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__Granulicella_A sp003138795
K04561	PLIB01_ENA|PLIB01000019|PLIB01000019.1_2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003161045
K04561	PLIK01_ENA|PLIK01000013|PLIK01000013.1_64	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003170825
K04561	PLIK01_ENA|PLIK01000013|PLIK01000013.1_65	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003170825
K04561	PLKF01_ENA|PLKF01000234|PLKF01000234.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003138365
K04561	PLKY01_ENA|PLKY01000067|PLKY01000067.1_11	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003140785
K04561	PLKY01_ENA|PLKY01000078|PLKY01000078.1_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003140785
K04561	PLLC01_ENA|PLLC01000080|PLLC01000080.1_9	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195
K04561	PLLG01_ENA|PLLG01000025|PLLG01000025.1_25	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003170825
K04561	PLLH01_ENA|PLLH01000022|PLLH01000022.1_16	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__F11;g__FEN-1177;s__FEN-1177 sp003140895
K04561	PLLW01_ENA|PLLW01000043|PLLW01000043.1_7	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Fen-1301;s__Fen-1301 sp003141435
K04561	PLLX01_ENA|PLLX01000145|PLLX01000145.1_3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003141415
K04561	PLMF01_ENA|PLMF01000027|PLMF01000027.1_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Fen-178;s__Fen-178 sp003142355
K04561	PLMH01_ENA|PLMH01000158|PLMH01000158.1_5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__UBA7541;s__UBA7541 sp003154775
K04561	PLMJ01_ENA|PLMJ01000050|PLMJ01000050.1_10	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Fen-1301;s__Fen-1301 sp003141435
K04561	PLML01_ENA|PLML01000094|PLML01000094.1_24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003141525
K04561	PLMO01_ENA|PLMO01000143|PLMO01000143.1_19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__FEN-979 sp003142515
K04561	PLMO01_ENA|PLMO01000143|PLMO01000143.1_20	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__FEN-979 sp003142515
K04561	PLMP01_ENA|PLMP01000113|PLMP01000113.1_3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003141415
K04561	PLMP01_ENA|PLMP01000133|PLMP01000133.1_3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003141415
K04561	PLMS01_ENA|PLMS01000069|PLMS01000069.1_44	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__Fen-1298 sp003142575
K04561	PLMY01_ENA|PLMY01000071|PLMY01000071.1_51	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195
K04561	PLNB01_ENA|PLNB01000008|PLNB01000008.1_4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__UBA7541;s__UBA7541 sp003154775
K04561	PLNB01_ENA|PLNB01000357|PLNB01000357.1_9	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__UBA7541;s__UBA7541 sp003154775
K04561	PLNJ01_ENA|PLNJ01000261|PLNJ01000261.1_23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003141525
K04561	PLNP01_ENA|PLNP01000057|PLNP01000057.1_29	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella_A;s__Dokdonella_A sp003142815
K04561	PLNT01_ENA|PLNT01000008|PLNT01000008.1_55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003141895
K04561	PLNW01_ENA|PLNW01000047|PLNW01000047.1_34	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855
K04561	PLNX01_ENA|PLNX01000096|PLNX01000096.1_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__UBA7541;s__UBA7541 sp003154775
K04561	PLOG01_ENA|PLOG01000099|PLOG01000099.1_11	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003142935
K04561	PLOG01_ENA|PLOG01000099|PLOG01000099.1_12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003142935
K04561	PLOI01_ENA|PLOI01000160|PLOI01000160.1_6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003142015
K04561	PLOI01_ENA|PLOI01000160|PLOI01000160.1_7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003142015
K04561	PLOR01_ENA|PLOR01000106|PLOR01000106.1_92	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-375;s__Bog-375 sp003142185
K04561	PLOW01_ENA|PLOW01000056|PLOW01000056.1_26	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__Granulicella_A sp003138795
K04561	PLOY01_ENA|PLOY01000434|PLOY01000434.1_1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003139795
K04561	PLOY01_ENA|PLOY01000610|PLOY01000610.1_15	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003139795
K04561	PLPA01_ENA|PLPA01000101|PLPA01000101.1_12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003159355
K04561	PLPJ01_ENA|PLPJ01000122|PLPJ01000122.1_5	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-375;s__Bog-375 sp003142185
K04561	PLPM01_ENA|PLPM01000157|PLPM01000157.1_8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003132145
K04561	PLPM01_ENA|PLPM01000219|PLPM01000219.1_4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003132145
K04561	PLPS01_ENA|PLPS01000151|PLPS01000151.1_12	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__Granulicella_A sp003138795
K04561	PLPV01_ENA|PLPV01000184|PLPV01000184.1_13	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003159355
K04561	PLQF01_ENA|PLQF01000010|PLQF01000010.1_24	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003170825
K04561	PLQF01_ENA|PLQF01000010|PLQF01000010.1_26	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003170825
K04561	PLRD01_ENA|PLRD01000011|PLRD01000011.1_102	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003170825
K04561	PLRO01_ENA|PLRO01000208|PLRO01000208.1_9	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1527;s__Bog-1527 sp003155175
K04561	PLRS01_ENA|PLRS01000073|PLRS01000073.1_14	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-375;s__Bog-375 sp003164035
K04561	PLRY01_ENA|PLRY01000014|PLRY01000014.1_28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003134045
K04561	PLRZ01_ENA|PLRZ01000233|PLRZ01000233.1_4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__
K04561	PLSA01_ENA|PLSA01000187|PLSA01000187.1_5	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1527;s__Bog-1527 sp003155175
K04561	PLSG01_ENA|PLSG01000553|PLSG01000553.1_2	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__BOG-1457;s__BOG-1457 sp003164155
